restaurant_id,name,direction,phone,website,type_food,special_diets,price_range,trip_rating,no_reviews,service_rating,food_rating,value_rating
575,Ristorante Pizzeria La Roccia,"Via Giovanni Piana n. 4, 25019 Sirmione Italy",+39 030 916392,http://www.ristorantelaroccia.com/,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,3.5,1223,3.5,4,3.5
576,Kori,"Calle Larga S.Marco, 280, 30124 Venice Italy",+34 041 52.86.158,http://www.korivenice.com/,Italian,"Vegetarian Friendly, Vegan Options",N.A,3.5,555,4,3.5,3.5
577,Bar Ristorante Barchetta,"Piazza Roma 2, 22010 Argegno Italy",31821105,http://www.ristorantebarchetta.it/,N.A,N.A,N.A,4,360,4,4,3.5
578,Bar Montanucci,"Corso Cavour 23 Montanucci SRL, 05018, Orvieto Italy",+39 0763 341261,http://www.barmontanucci.com/,"Italian, Bar, Cafe, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,3.5,752,3.5,3.5,3.5
579,Cocopazzo,"Via Durini 26 San Babila, 20122 Milan Italy",+39 02 7602 0823,http://www.ristorantecocopazzo.it/,N.A,N.A,N.A,3.5,567,3.5,3.5,3.5
580,Pizza E Pasta Di Verino Francesco,"Via Carlo Alberto 2, 80045 Pompeii Italy",+39 081 850 4767,http://pizzaepastacucina.blogspot.com/,"Italian, Pizza, Mediterranean, European, Neapolitan, Campania, Southern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,3.5,887,3.5,4,3.5
581,Buddha Indian Restaurant,"Corso Padova 18, 36100 Vicenza Italy",+39 0444 300961,http://www.buddharestaurant.info/,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",€10 - €30,4,439,4,4,3.5
582,Mezzaparte,"Piazza delle Erbe 8, 37121, Verona Italy",N.A,N.A,Italian,N.A,N.A,2,57,2,1.5,1.5
583,Venchi,"Via Cappello, 37121, Verona Italy",+39 340 262 4676,http://www.venchi.com/it/negozi/verona-via-cappello-casa-giulietta,N.A,N.A,N.A,3.5,56,4,4,4
586,San Domenico,"Via Gaspare Sacchi 1, 40026, Imola Italy",+39 0542 29000,http://www.sandomenico.it/,"Italian, Seafood, Mediterranean, European, Emilian, Northern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",€61 - €195,4.5,1133,5,4.5,4
587,Sant Ambroeus,"1000 Madison Ave, New York City, NY 10075-1840",+1 212-570-2211,http://www.santambroeus.com/,N.A,N.A,N.A,4.5,455,4,4.5,3.5
588,Antica Osteria Cera,"Via Marghera 24 Loc Lughetto, 30010, Campagna Lupia Italy",+39 041 518 5009,http://www.osteriacera.it/,"Italian, Seafood, Mediterranean","Vegetarian Friendly, Gluten Free Options",€30 - €60,4.5,694,4.5,4.5,4
589,Agriturismo Camposilvano,"Via Camposilvano 6, 37030 Velo Veronese Italy",+39 045 783 5717,https://www.facebook.com/AgriturismoGaspari,Italian,"Gluten Free Options, Vegetarian Friendly",N.A,4.5,488,4.5,4.5,4.5
590,PUBLIC - The Italian Social Dining Bar,"Halmtorvet 36, Copenhagen 1700 Denmark",+45 77 77 36 36,http://public36.dk/,N.A,N.A,N.A,4.5,88,5,5,4.5
591,Da Luciano Pizzeria,"15-17 Broad Street, Wells BA5 2DJ England",+44 1749 675884,http://www.daluciano-wells.co.uk/,"Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4.5,191,4.5,4.5,4
592,Pasta Remoli Westfield Stratford,"3 Fresh Food, Great Eastern Market Westfield Stratford, London E20 1GP England",+44 20 8555 9149,http://www.pastaremoli.co.uk/westfield-stratford,N.A,N.A,N.A,4.5,277,4.5,4.5,4.5
593,Toto Atto II,"Piazza di San Felice 2/r Via Romana- Via Mazzetta, 50125, Florence Italy",+39 055 220 7091,http://it-it.facebook.com/pages/Pizzeria-Tot%C3%B2-Atto-II/611132068908288,"Italian, Pizza, Fast Food, Mediterranean, Tuscan, Central-Italian","Vegetarian Friendly, Vegan Options",N.A,4.5,367,4,4.5,4.5
594,Bar Osteria Buso del Goto,"Via Dietro Listone 5, 37121, Verona Italy",N.A,N.A,N.A,N.A,N.A,4,46,4,3,3.5
595,Pizzeria Regina Margherita,"Via Interrato dellAcqua Morta 48, 37129, Verona Italy",+39 345 605 4657,http://www.reginamargheritapizzeria.it/,"Italian, Pizza",Vegetarian Friendly,€4 - €12,3.5,31,3.5,3.5,3.5
596,Ristorante al Gondoliere,"Piazza Vittorio Emanuele 6, 37018, Malcesine Italy",+39 045 740 0046,http://www.facebook.com/AlGondoliere,"Italian, Seafood, Mediterranean, European, Healthy","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4.5,1887,4.5,4.5,4.5
597,Vecchio Mulino Beach Bar and Restaurant,"Strada Bergamini 14 Parcheggio Porto Bergamini, Passeggiata Lago Direzione Peschiera, 37019, Peschiera del Garda Italy",+39 045 923 3082,http://www.vecchiomulinobeach.com/,"Italian, Seafood, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€10 - €50,4.5,2723,4.5,4.5,4
598,Amici Miei,"Via Forte Salvi 7, 37019, Peschiera del Garda Italy",+39 045 755 0188,http://tipicoteca.it/,"Italian, Pizza, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4.5,725,4.5,4.5,4.5
599,Pizzeria Bardolino,"Via Fosse 27, 37011, Bardolino Italy",+39 045 621 2069,http://www.pizzeriabardolino.it/,"Italian, Pizza","Vegetarian Friendly, Vegan Options",€15 - €39,4.5,1223,4.5,4.5,4.5
600,Trattoria Tre Colli,"Via Pigno 6, 37066 Sommacampagna Italy",+39 045 515935,N.A,"Italian, Seafood, Soups","Vegetarian Friendly, Gluten Free Options",€20 - €40,4.5,516,4,4.5,4
601,Masi Tenuta Canova,"Via Ca Nova Delaini 1, 37017, Lazise Italy",+39 045 758 0239,http://www.facebook.com/MasiTenutaCanova/,"Italian, Mediterranean, Wine Bar","Vegetarian Friendly, Gluten Free Options",N.A,4.5,513,4.5,4.5,4.5
602,Ristorante & Locanda Alla Fassa,"Via b. G. Nascimbeni 11, 37010 Castelletto, Brenzone sul Garda Italy",+39 045 743 0319,http://www.ristoranteallafassa.com/,"Italian, Seafood, Mediterranean, European","Vegetarian Friendly, Gluten Free Options",N.A,4.5,508,4.5,4.5,4.5
603,Locanda Paradiso..di Leo&Gio,"Via Dei Pini 17, 37026, Pescantina Italy",+39 045 670 3181,http://locandaparadiso.weebly.com/,"Italian, Mediterranean","Vegetarian Friendly, Gluten Free Options",N.A,4.5,326,4.5,4.5,4.5
604,La Bussola,"Via Spagna 29, 37016 Garda Italy",+39 045 725 6475,http://www.labussolagarda.com/,"Italian, Pizza, Seafood","Vegetarian Friendly, Vegan Options, Gluten Free Options",€13 - €62,4.5,1252,4.5,4.5,4
605,Pizzeria Valle dei Mulini,"Via Progni 27, 37022, Fumane Italy",+39 045 680 0939,http://www.valledeimulini.com/,"Italian, Pizza, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",€4 - €13,4.5,406,4.5,4.5,4.5
606,Pizzeria Ristorante Ristoro,"Via Navene Vecchia 3, 37018, Malcesine Italy",+39 045 740 0146,http://www.alristoromalcesine.it/,"Italian, Pizza, Seafood, Mediterranean, European","Vegetarian Friendly, Vegan Options",€6 - €25,4.5,250,4.5,4.5,4
607,Jumping,"Via Mauro Macchi 2, 20124 Milan Italy",+39 02 6698 2069,http://www.jumpingmilano.com/,"Italian, Pizza, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4,353,3.5,4,3.5
608,Capatoast,"Via Roma 18, 37121, Verona Italy",+39 045 570 9680,http://www.capatoast.it/,"Italian, Fast Food, International","Gluten Free Options, Vegetarian Friendly, Vegan Options",€2 - €8,4.5,125,4.5,4.5,4.5
609,Aroma y Gusto,"Calle 2 Nord, Playa del Carmen 77700 Mexico",+52 1 984 106 4072,N.A,"Italian, Pizza, Mediterranean",N.A,€3 - €9,4.5,27,5,5,5
610,PN Wood Fired Pizza,"2 W 28th St Between Broadway & 5th Avenue, New York City, NY 10001-6401",+1 646-964-4834,http://www.pnpizzanyc.com/,"Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4.5,101,4,4.5,4
611,Trattoria Bella Sera,"9449 Montana Ave, El Paso, TX 79925-1420",+1 915-598-7948,http://www.trattoriabellasera.com/,Italian,"Vegetarian Friendly, Gluten Free Options",N.A,4.5,104,4.5,4.5,4.5
612,Caffe Opera Ristorante,"4 Avenida sur # 01 A, Antigua 03001 Guatemala",+502 7832 9133,http://www.facebook.com/caffeoperaristorante,"Pizza, Italian, European, Bar, Pub, Wine Bar","Vegetarian Friendly, Vegan Options",€5 - €25,4.5,92,4.5,4.5,4
613,UrChoice Bistro Cafe,"ABC College Drive ABC Complex, Quezon Ave., Dipolog, Mindanao 7100 Philippines",+63 933 275 4010,http://www.facebook.com/UrChoiceDipolog/,N.A,Vegetarian Friendly,N.A,4.5,96,4.5,5,4.5
614,The Red Lion,"39 Wallingford Road Cholsey, Wallingford OX10 9LG England",+44 1491 651295,http://www.redlioncholsey.co.uk/,"Pizza, Bar, British, Pub","Vegetarian Friendly, Gluten Free Options",€8 - €35,4,110,4,4,3.5
615,Cugino Forno Pizzeria Winston Salem,"486 N Patterson Ave Suite 115, Winston Salem, NC 27101-4261",+1 336-448-0102,http://www.cuginoforno.com/,"Italian, Pizza, Neapolitan, Campania, Southern-Italian","Vegetarian Friendly, Vegan Options",€8 - €13,4.5,28,4.5,4.5,4.5
616,Campo Enoteca,"969 Elm St, Manchester, NH 03101-1807",+1 603-625-0256,http://www.campoenoteca.com/,Italian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",€8 - €19,4.5,151,4.5,4.5,4
617,Don Peppe Pizzeria e Trattoria,"Via delle Nazioni, 1, 37135, Verona Italy",+39 045 584283,http://www.donpeppe.it/,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian",Vegetarian Friendly,€5 - €60,4,623,4,4,4
618,Officina - Cucina & Laboratorio,"Via di SantAntonio 19/B, 37122, Verona Italy",+39 045 801 0009,http://www.facebook.com/officinaverona/,"Italian, American, Mediterranean, Barbecue, European, Romana, Lazio, Central-Italian","Vegetarian Friendly, Gluten Free Options, Vegan Options",€15 - €25,4,504,4,4,4
619,Dispensa Emilia Adigeo,"Via delle Nazioni, 1 Adigeo Centro Commerciale, 37135, Verona Italy",+39 045 205 0467,http://www.dispensaemilia.it/,"Italian, Mediterranean, Emilian, Northern-Italian",Vegetarian Friendly,N.A,4,150,3.5,4,3.5
620,Gelateria Desideri,"Viale Giuseppe Verdi 64, 51016, Montecatini Terme Italy",+39 0572 71103,https://www.gelateriadesideri.it/,N.A,N.A,N.A,4,221,3.5,4,3.5
621,Pane & Vino,"1 Williamson Avenue, Auckland 1021 New Zealand",+64 9-360 0263,http://www.paneevino.co.nz/About-Us.html,"Italian, Pizza, European",Vegetarian Friendly,N.A,4,90,4,4,4
622,Ristorante Garibaldi,"Viale San Marco 1924, 30015 Sottomarina, Chioggia Italy",+39 041 554 0042,http://www.ristorantegaribaldi.com/,"Italian, Seafood, Mediterranean, Healthy, Soups","Vegetarian Friendly, Gluten Free Options",N.A,4.5,999,4.5,4.5,4
623,Ristorante St Paul,"avenue d Echallens 72, Lausanne 1004 Switzerland",+41 21 544 73 91,https://www.ristorante-st-paul.ch/site/fr/,"Italian, Mediterranean, European, Gastropub","Vegetarian Friendly, Vegan Options",€29 - €59,4.5,238,4.5,4.5,4
624,Eurochecco,"Via Ampezzon 75, 35010 Villanova Di Camposampiero Italy",+39 340 694 0732,http://www.eurochecco.it/,"Italian, Seafood, Mediterranean",Vegetarian Friendly,€15 - €55,4.5,398,4.5,4.5,4.5
625,Osteria la Busara,"Sestiere Cannaregio 5550 Salizada San Canzian, 30121 Venice Italy",+39 041 458 1312,https://www.facebook.com/Osteria-La-Busara-1265442810297459/,"Italian, Seafood, Mediterranean, Healthy, Northern-Italian",Gluten Free Options,€30 - €45,4.5,742,4.5,4.5,4
626,Scopri,"191 Nicholson St Carlton, Melbourne, Victoria 3053 Australia",+61 3 9347 8252,http://www.scopri.com.au/,N.A,N.A,N.A,5,1008,5,5,4.5
627,Imbiss Kampill,"Via Hildegard-Straub, 23, 39100 Bolzano Italy",+39 0471 323623,http://www.imbisskampill.com/,"Italian, Pizza, Fast Food, Mediterranean, European, German, Grill","Vegetarian Friendly, Vegan Options, Gluten Free Options",€5 - €30,4.5,1124,4,4,4.5
628,Bitone,"Via Emilia Levante 111, 40139 Bologna Italy",+39 051 546110,http://www.ristorantebitone.it/page.php/Ristorante-Enoteca-Bitone-Bologna,"Italian, Seafood, Mediterranean, European, Emilian, Northern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4.5,428,4.5,4.5,3.5
629,Trattoria Altavilla,"Via Ai Monti 46, 23030 Bianzone Italy",+39 0342 720355,http://www.altavilla.info/,"Italian, Wine Bar, Lombard, Northern-Italian","Vegetarian Friendly, Gluten Free Options",€29 - €44,4.5,685,4.5,4.5,4.5
630,Casa del Vino della Vallagarina,"Piazza San Vincenzo 1, 38060 Isera Italy",+39 0464 486057,http://www.casadelvino.info/,"Italian, Mediterranean, European, Wine Bar","Vegetarian Friendly, Gluten Free Options",N.A,4.5,1001,4.5,4.5,4
631,Osteria Al Cicheto,"Cannareggio 367/A Calle della Misericordia , laterale di Lista di Spagna, 30121 Venice Italy",+39 041 716037,http://www.osteria-al-cicheto.it/,"Italian, Wine Bar","Vegetarian Friendly, Gluten Free Options",€25 - €50,4.5,925,4.5,4.5,4.5
632,Bigoi Padova,"Via Umberto I 6, 35122, Padua Italy",+39 049 227 4971,http://www.facebook.com/BigoiPadova/,"Italian, Mediterranean, Northern-Italian, Central-Italian","Vegetarian Friendly, Vegan Options",€3 - €5,4.5,941,4,4.5,4.5
633,Crotto dei Platani,"Via Regina 73, 22010 Brienno Italy",+39 031 814038,http://www.crottodeiplatani.it/,"Italian, Mediterranean, European, Lombard, Northern-Italian","Vegetarian Friendly, Gluten Free Options",N.A,4.5,1044,4.5,4.5,3.5
634,Osteria Ae Sconte,"Castello, 5533 Corte Perini - San Lio, 5533 Venice Italy",+39 041 523 9592,http://www.osteriaaesconte.it/,N.A,N.A,N.A,4.5,1901,4.5,4.5,4
635,Ristorante Alfiero,"Via Vallesinella 5, 38086 Madonna Di Campiglio, Pinzolo Italy",+39 0465 440117,https://www.hotellorenzetti.com/it/alfieroristorante,"Italian, International, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€40 - €65,4.5,1547,4.5,4.5,4.5
636,Trattoria Al Fungo,"Via Ugo Bassi 22 Zona fiera-università, 35131, Padua Italy",+39 049 650645,http://www.trattoriaalfungo.it/,"Italian, Mediterranean","Vegetarian Friendly, Gluten Free Options",€15 - €45,4.5,830,4.5,4.5,4.5
637,Ristorante Alla Veneziana,"Piazza della Liberta 11 Longa di Schiavon, 36060 Schiavon Italy",+39 0444 665500,http://www.allaveneziana.it/,"Italian, Seafood, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€72 - €216,4.5,628,4.5,4.5,4
638,Civico 7,"Via Duomo 7, 25087, Salo Italy",+39 329 778 5105,http://ristorantecivico7.com/,"Italian, Mediterranean, European, Healthy, Lombard, International","Vegetarian Friendly, Gluten Free Options",N.A,4.5,357,4.5,4.5,4.5
639,Al Vecchio Fontec,"Via della Corda 21, 25010 Limone sul Garda Italy",+39 0365 954185,http://ristorantealvecchiofontec.eatbu.com/?lang=it,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4.5,735,4.5,4.5,4
640,Cafe Toscana,"1 Public Sq, Wilkes-Barre, PA 18701-1701",+1 570-208-1252,http://www.cafetoscanarestaurant.com/,N.A,N.A,N.A,4.5,228,4,4.5,4
641,La Coccinella,"Jl. Bakung Sari lt. 2 Kuta Square, Kuta Indonesia",+62 361 752154,http://www.facebook.com/Unofficial-La-Coccinella-bali-1702152483429096/,N.A,N.A,N.A,4.5,242,4.5,4.5,4.5
642,Enoteca Alla Sosta dei Papi,"Borgo la Croce 81r, 50121, Florence Italy",+39 055 234 1174,http://www.sostadeipapi.it/,"Italian, Mediterranean, Wine Bar",N.A,€6 - €28,5,131,4.5,4.5,4.5
643,Barolino,"Via della Resistenza 34, 80024 Cardito Italy",+39 081 1917 5365,http://www.ristorantebarolino.com/,"Italian, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",€20 - €50,4.5,232,4,4.5,4
644,Trattoria La Cenetta,"Brandenburgische Str. 28 Ecke Duisburger Straße, 10707 Berlin Germany",+49 30 8736665,http://www.lacenetta.de/,"Italian, Pizza, Mediterranean, European",Vegetarian Friendly,€6 - €25,4.5,143,4.5,4.5,4.5
645,Buon Appetito Ristorante & Pizzeria,"386 Norwich Westerly Rd, North Stonington, CT 06359-1549",+1 860-535-2333,http://buonappetitoristorante.com/,N.A,N.A,N.A,4.5,417,4.5,4.5,4.5
646,Marble Slab Creamery,"103-1184 Denman St, Vancouver, British Columbia V6G 2M9 Canada",+1 604-682-4998,http://www.marbleslab.ca/,N.A,N.A,N.A,4,75,4,4.5,3.5
647,Pasta Fresca Naldi,"Via del Pratello 69, 40122 Bologna Italy",+39 051 523288,https://www.facebook.com/pastafrescanaldi/,"Italian, Mediterranean, Emilian, Northern-Italian",Vegetarian Friendly,N.A,4.5,1398,4.5,4.5,4.5
648,La Bissa,"Lungolago Cesare Battisti 77, 25015, Desenzano Del Garda Italy",+39 333 776 2905,http://www.ristorantelabissa.com/,"Italian, Seafood, Mediterranean, European","Vegetarian Friendly, Gluten Free Options",N.A,4.5,443,4.5,4.5,4
649,Ristorante Alla Coa,"Via Brennero 68, 37026, Pescantina Italy",+39 045 676 7402,http://www.trattoriaallacoa.it/,Italian,N.A,N.A,4,76,4,4.5,3.5
650,Anthony Francos Pizza,"303 Pompton Ave Pilgrim Shopping Plaza, Verona, NJ 07044-3024",+1 973-857-2400,https://www.afpizza.com/verona/,"Pizza, Italian",N.A,N.A,3.5,22,3.5,3.5,3
651,Trattoria Biondani,"Via Piemonte 54, 37012, Bussolengo Italy",+39 045 715 0259,http://www.trattoriabiondani.it/,Italian,"Vegetarian Friendly, Gluten Free Options",N.A,4.5,505,4.5,4.5,4.5
652,Locanda Colla,"Via Villanova 76, 37047 San Bonifacio Italy",+39 045 610 3138,http://www.locandacolla.it/,"Italian, Seafood, Mediterranean, European","Vegetarian Friendly, Gluten Free Options",N.A,4.5,839,5,4.5,4.5
653,Cozzeria Alle Mura,"Via Cansignorio 16, 37017, Lazise Italy",+39 045 647 0644,http://www.cozzeria.com/,"Italian, Seafood, Mediterranean, Healthy","Vegetarian Friendly, Vegan Options, Gluten Free Options",€10 - €30,4.5,2385,4.5,4.5,4
654,Ristorante Michelin,"Piazza Abramo Massalongo 20, 37039 Tregnago Italy",+39 045 780 8049,http://www.ristorantemichelin1855.it/,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",€25 - €38,4.5,510,4.5,4.5,4.5
655,Zibò Bistrò,"Via Bell Italia 41 Allinterno dello Ziba Hotel, 37019, Peschiera del Garda Italy",+39 346 732 9666,http://www.facebook.com/zibobistro,"Italian, Seafood, Mediterranean, European, Lombard, Northern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4.5,202,4.5,4.5,4.5
656,Tigelleria Ristorante,"76 E Campbell Ave, Campbell, CA 95008-2008",+1 408-884-3808,http://www.tigelleria.com/,Italian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",€21 - €84,4,94,4,4,3.5
657,Hot Italian,"1627 16th St, Sacramento, CA 95814-6006",+1 916-444-3000,http://www.hotitalian.net/,"Italian, Pizza","Vegetarian Friendly, Vegan Options",N.A,4,85,4,4.5,4
658,Ristorante Tregnago 1908,"Via Campitelli 1 Bivio per Roncà, 37030 Montecchia di Crosara Italy",+39 045 746 0036,http://www.ristorantetregnago.com/,"Italian, Seafood, Mediterranean, Barbecue, Grill, Soups","Vegetarian Friendly, Vegan Options, Gluten Free Options",€12 - €40,4.5,178,4.5,4.5,4.5
659,Ai Torcoli,"Loc. Crocetta, 37020, Marano di Valpolicella Italy",+39 338 548 5968,http://www.aitorcoli.it/,"Italian, Pizza, Seafood, Mediterranean","Vegetarian Friendly, Gluten Free Options",€22 - €33,4.5,249,4.5,4.5,4
660,Amorino,"81 rue Felix Faure, 06400 Cannes France",+33 9 81 32 30 75,http://www.amorino.com/,N.A,N.A,N.A,4.5,300,4.5,4.5,4
661,El Pendola,"Via Alessandro Volta 10, 37022, Fumane Italy",+39 045 770 1134,http://www.elpendola.it/,"Italian, Mediterranean","Vegetarian Friendly, Gluten Free Options",N.A,4.5,317,4.5,4.5,4
662,Ristorante Lepre,"Via Marsala 5, 37067, Valeggio Sul Mincio Italy",+39 045 637 0735,http://www.ristorantelepre.com/,"Italian, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4,594,4,4.5,4
663,Ristorante Va Bene,"Voorstraat 26, 2251 BN Voorschoten The Netherlands",+31 71 561 8253,http://www.ristorante-vabene.nl/,"Italian, Seafood, Mediterranean, European",Vegetarian Friendly,€9 - €99,4,118,4,4,4
664,Bar Castello,"Piazza Castello 2, 20121 Milan Italy",+39 02 864038,https://www.gelateriabarcastello.com/,"Italian, Cafe",N.A,N.A,2,360,2.5,2.5,2.5
665,Il Cappero,"Via Generale Gaetano Giardino 2, 37126, Verona Italy",+39 045 834 3300,http://www.ilcapperoverona.com/,"Italian, Pizza, Seafood, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",N.A,4,351,4,4,4
666,Ristorante Locanda Centrale,"Piazza della Chiesa 4, 37010, Cavaion Veronese Italy",+39 045 723 5181,N.A,"Italian, Seafood, Mediterranean, European, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",€20 - €40,4.5,379,4,4.5,4
667,El Bagolo Ristorantino,"Via Molina, 1, 37060, Sona Italy",+39 045 608 2117,http://www.elbagolo.it/,"Italian, Seafood, Barbecue, Mediterranean","Vegetarian Friendly, Gluten Free Options",€25 - €55,4.5,248,4,4.5,4
668,Araldo Arte del Gusto,"Contrada Carcereri 22 Cerro Veronese, 37021, Bosco Chiesanuova Italy",+39 045 708 0485,http://www.araldoartedelgusto.it/,"Italian, Pizza","Vegetarian Friendly, Vegan Options",N.A,4.5,380,4,4.5,4
669,Osteria La Contrada,"Via Bastione 1 incrocio viale Dante, 38066, Riva Del Garda Italy",+39 0464 521695,http://www.osterialacontrada.it/,International,"Vegetarian Friendly, Gluten Free Options",€40 - €60,4.5,1032,4,4.5,4
670,Osteria Del Castello,"Localita Scipione Castello, 63, 43039, Salsomaggiore Terme Italy",+39 0524 573698,N.A,"Italian, Mediterranean, Emilian, Northern-Italian",Gluten Free Options,N.A,4.5,720,4.5,4.5,4.5
